Borough,Block,Lot,Hour,Minute
MN,796,73,12,23
MN,1508,40,12,21
MN,1501,1,12,22
MN,441,35,12,21
MN,595,7502,12,20
MN,996,9,12,23
MN,393,59,12,22
MN,1238,101,12,21
MN,1966,49,12,22
MN,262,25,6,35
MN,1041,6,12,24
MN,1474,8,12,24
MN,397,33,12,24
MN,1375,1,12,23
MN,644,56,12,17
MN,781,10,12,23
MN,16,7520,12,18
MN,787,44,12,21
MN,1533,22,12,21
MN,1373,50,12,22
MN,1048,1,12,20
MN,1870,4,12,21
MN,2165,14,12,21
MN,866,16,12,22
MN,1833,7503,12,21
MN,1252,46,12,20
MN,621,20,12,20
MN,1132,1,12,21
MN,1315,44,12,21
MN,618,64,12,20
MN,998,21,12,22
MN,16,7515,12,23
MN,1,10,12,26
MN,1285,7501,12,26
MN,1272,5,12,24
MN,1400,133,12,17
MN,802,77,12,18
MN,1305,1,12,19
MN,1305,1,12,19
MN,1116,1,12,21
MN,1396,116,12,19
MN,1287,7501,12,17
MN,1273,7501,12,21
MN,844,21,12,19
MN,1466,3,12,20
MN,1200,2,12,21
MN,754,40,12,22
MN,16,260,12,21
MN,1,10,12,22
MN,1243,36,12,21
MN,527,53,12,24
MN,1819,40,12,23
MN,1311,65,12,21
MN,1274,6,12,22
MN,345,29,12,22
MN,227,3,12,22
MN,1383,58,12,23
MN,769,22,12,22
MN,362,1,12,34
MN,1530,45,12,22
MN,1064,29,12,21
MN,851,1,12,21
MN,1589,2,12,25
MN,1439,3,12,26
MN,1554,30,12,24
MN,1819,15,12,29
MN,896,1,12,25
MN,1495,49,13,3
MN,1535,31,13,1
MN,855,17,13,1
MN,1398,1,13,3
MN,1212,7502,13,1
MN,622,11,13,2
MN,497,9,13,4
MN,1444,30,13,2
MN,1447,46,13,3
MN,1211,4,13,3
MN,842,21,13,2
MN,1283,7,13,1
MN,73,2,13,3
MN,1562,21,13,2
MN,998,7501,12,55
MN,507,48,13,4
MN,1154,7501,13,4
MN,1113,1,13,0
MN,241,10,13,2
MN,939,7501,13,3
MN,833,45,12,57
MN,731,48,13,3
MN,541,33,13,3
MN,1625,24,13,3
MN,823,79,13,2
MN,1500,1,13,1
MN,573,7502,13,2
MN,912,59,13,5
MN,1036,5,13,1
MN,1464,7501,13,5
MN,784,28,13,2
MN,1833,7507,13,1
MN,784,39,13,4
MN,1289,1,13,2
MN,472,28,13,3
MN,1139,14,13,5
MN,522,43,13,5
MN,1067,33,13,6
MN,588,36,13,4
MN,1537,22,13,7
MN,1113,20,13,4
MN,783,34,13,4
MN,342,44,13,3
MN,124,4,13,3
MN,1440,49,13,3
MN,902,31,13,3
MN,1033,21,12,45
MN,1249,29,13,4
MN,1280,54,13,1
MN,837,12,13,4
MN,1288,21,13,8
MN,781,10,13,2
MN,1289,14,13,6
MN,1463,21,13,5
MN,537,5,13,7
MN,1257,2,13,6
MN,1417,47,13,9
MN,1373,7505,13,6
MN,1125,1,13,7
MN,1234,61,13,9
MN,518,6,13,8
MN,142,100,13,7
MN,1144,32,12,19
MN,1053,7,12,22
MN,1303,7502,12,21
MN,1962,56,12,17
MN,1388,56,12,19
MN,1272,7503,12,20
MN,768,80,12,19
MN,740,1,12,22
MN,1384,69,12,20
MN,772,81,13,1
MN,1266,1,13,4
MN,486,17,13,1
MN,1535,10,13,1
MN,527,48,13,3
MN,1735,36,13,0
MN,1007,29,13,2
MN,1018,16,13,2
MN,705,53,13,2
MN,522,24,13,2
MN,809,3,12,59
MN,1546,30,13,1
MN,799,1,13,1
MN,867,7501,13,1
MN,783,34,13,5
MN,1045,29,12,19
MN,1545,24,12,14
MN,1007,1,12,16
MN,1016,36,12,17
MN,767,1,12,16
MN,1578,25,12,17
MN,435,30,12,16
MN,1268,7503,12,17
MN,873,22,12,16
MN,1914,1,12,18
MN,646,18,12,17
MN,1869,7501,12,19
MN,1272,66,12,21
MN,820,29,12,20
MN,1512,7501,12,19
MN,450,8,12,19
MN,1269,58,12,20
MN,1547,5,12,20
MN,934,24,12,20
MN,203,23,12,20
MN,1495,132,12,20
MN,1005,29,12,20
MN,832,66,12,21
MN,1268,1,12,22
MN,810,45,13,6
MN,1288,33,13,5
MN,621,7,13,7
MN,707,1,13,6
MN,1819,40,13,6
MN,1037,1,13,8
MN,1293,35,13,6
MN,156,1,13,7
MN,1209,28,12,19
MN,994,45,12,19
MN,1406,41,12,20
MN,367,100,12,20
MN,572,41,12,17
MN,1000,29,12,20
MN,463,33,12,22
MN,1239,110,12,22
MN,1104,36,12,21
MN,1495,1,12,21
MN,2004,40,12,22
MN,349,7501,12,22
MN,629,1,12,20
MN,2176,30,12,22
MN,1470,47,12,22
MN,1405,14,12,20
MN,837,30,12,25
MN,559,9,13,1
MN,773,40,13,2
MN,809,49,13,1
MN,1416,1,13,4
MN,742,72,13,4
MN,1388,68,13,5
MN,940,33,13,9
MN,1213,61,13,2
MN,1448,43,13,5
MN,1390,23,13,4
MN,1019,50,13,4
MN,824,7501,13,5
MN,871,10,13,5
MN,262,25,13,7
MN,887,82,13,4
MN,463,28,13,3
MN,1392,56,13,7
MN,1369,45,13,0
MN,1532,22,13,3
MN,876,10,13,3
MN,1869,13,13,6
MN,692,63,13,4
MN,1000,59,13,2
MN,1284,26,13,3
MN,1516,32,13,7
MN,460,1,13,5
MN,65,16,13,5
MN,469,7501,13,6
MN,1089,7501,13,3
MN,784,39,13,5
MN,1449,24,13,6
MN,1509,41,13,6
MN,763,44,13,3
MN,1229,8,13,4
MN,978,1,13,5
MN,1027,1,13,6
MN,1131,31,13,2
MN,1878,21,13,6
MN,1051,7502,13,4
MN,1179,19,13,5
MN,1349,49,13,1
MN,926,35,13,5
MN,999,29,12,20
MN,586,20,12,22
MN,560,7502,12,24
MN,1819,15,12,22
MN,1037,34,12,23
MN,1311,59,12,24
MN,1002,7501,12,25
MN,767,1,12,21
MN,1025,58,12,25
MN,1930,1,12,19
MN,1030,58,12,22
MN,1116,1,12,23
MN,711,1,12,26
MN,1151,7501,12,25
MN,92,26,12,26
MN,611,1,11,57
MN,429,34,12,26
MN,836,35,12,26
MN,1061,30,12,21
MN,1306,23,12,27
MN,127,1,12,25
MN,1495,33,13,3
MN,456,7501,12,31
MN,1484,51,12,24
MN,1102,29,12,25
MN,502,37,12,25
MN,780,1,12,21
MN,1494,37,12,26
MN,915,28,13,5
MN,2024,36,13,5
MN,1394,13,13,5
MN,1373,50,13,5
MN,316,200,13,9
MN,1245,25,13,6
MN,1385,17,13,5
MN,283,38,13,1
MN,888,27,13,7
MN,994,7502,13,4
MN,1380,59,13,8
MN,1233,29,13,5
MN,1525,21,13,5
MN,763,17,13,6
MN,1447,23,13,9
MN,1036,29,13,7
MN,142,19,13,8
MN,1014,25,12,20
MN,498,26,12,22
MN,1013,7501,12,20
MN,1381,56,12,28
MN,1126,55,12,25
MN,439,30,12,26
MN,879,1,12,26
MN,1146,22,13,4
MN,827,28,13,3
MN,412,21,13,6
MN,1274,7501,13,6
MN,485,14,13,3
MN,884,87,13,3
MN,509,26,13,7
MN,1260,7503,13,4
MN,1009,40,13,5
MN,610,9,13,5
MN,918,1,13,9
MN,1506,69,13,5
MN,917,26,13,5
MN,780,60,13,5
MN,1497,41,13,4
MN,592,48,13,4
MN,1275,27,13,6
MN,622,34,13,4
MN,1018,20,13,3
MN,455,1,13,0
MN,1273,7,13,4
MN,1124,27,13,0
MN,1171,71,13,5
MN,1447,23,13,2
MN,1183,29,13,7
MN,1276,66,13,6
MN,807,1,13,5
MN,692,63,13,4
MN,504,39,13,6
MN,998,61,13,5
MN,585,1,13,4
MN,511,16,13,7
MN,1218,38,13,7
MN,1875,10,13,2
MN,1217,64,13,5
MN,812,6,13,4
MN,2047,44,13,5
MN,1511,69,13,4
MN,831,42,13,5
MN,1498,50,13,7
MN,861,75,13,6
MN,1300,145,13,2
MN,1311,11,13,2
MN,566,1,13,5
MN,1421,1,13,1
MN,867,15,13,5
MN,1003,7501,13,7
MN,807,1,13,5
MN,1398,54,13,5
MN,1118,46,13,8
MN,1217,34,13,5
MN,80,4,13,5
MN,624,31,13,3
MN,540,3,13,5
MN,550,22,13,3
MN,16,3,13,3
MN,1412,23,13,4
MN,889,7501,13,5
MN,1037,25,13,3
MN,1334,1,13,6
MN,384,24,13,5
MN,798,49,13,9
MN,886,87,13,9
MN,1289,36,12,20
MN,1089,7501,12,21
MN,1819,10,13,30
MN,779,5,13,29
MN,1876,7,13,26
MN,545,7502,13,30
MN,1386,69,13,30
MN,809,8,12,58
MN,145,15,13,2
MN,1016,36,13,0
MN,1072,29,13,1
MN,865,7502,13,0
MN,1528,48,12,59
MN,823,9,13,1
MN,1391,54,13,1
MN,1278,65,12,58
MN,1514,39,13,1
MN,754,41,13,2
MN,1421,21,13,2
MN,1463,21,13,2
MN,16,140,13,2
MN,1304,33,13,6
MN,1516,32,13,4
MN,1624,33,13,8
MN,1213,128,13,7
MN,464,6,13,8
MN,669,38,13,8
MN,887,1,12,16
MN,1265,71,12,20
MN,890,64,12,20
MN,1104,1,12,1
MN,164,66,12,21
MN,347,7501,12,21
MN,1346,49,12,20
MN,612,60,12,18
MN,1197,1,12,20
MN,1275,1,12,23
MN,412,21,12,23
MN,583,9,12,19
MN,625,15,12,21
MN,16,180,12,21
MN,2054,6,12,23
MN,943,52,12,21
MN,1312,40,12,21
MN,1414,7502,12,20
MN,459,28,12,22
MN,1018,26,13,2
MN,1113,20,13,5
MN,611,22,13,2
MN,1071,42,13,5
MN,1029,7501,13,3
MN,474,12,13,1
MN,89,1,13,3
MN,15,7501,13,2
MN,876,29,13,3
MN,1363,47,13,0
MN,1305,13,13,3
MN,530,38,13,0
MN,1326,21,13,5
MN,781,2,13,6
MN,1331,21,13,3
MN,1116,1,13,4
MN,561,37,13,4
MN,1405,72,13,4
MN,1518,69,13,3
MN,603,46,13,2
MN,1299,38,13,6
MN,828,76,13,4
MN,806,26,13,7
MN,747,1,13,4
MN,1894,11,13,9
MN,1017,61,13,1
MN,1521,69,13,3
MN,1472,32,13,5
MN,851,1,13,4
MN,586,20,13,2
MN,706,36,13,4
MN,1227,6,13,2
MN,1458,7503,13,3
MN,591,10,13,6
MN,1580,7501,13,5
MN,372,56,13,6
MN,806,76,13,5
MN,1510,57,13,9
MN,1039,32,13,6
MN,241,13,13,7
MN,1325,44,13,5
MN,743,2,13,6
MN,1452,6,13,9
MN,1305,1,13,2
MN,1171,133,13,4
MN,389,9,13,5
MN,1373,50,13,3
MN,530,62,13,8
MN,1496,54,13,6
MN,1292,52,13,2
MN,1236,10,13,6
MN,1493,33,13,2
MN,1059,61,13,4
MN,241,10,13,4
MN,1549,24,13,4
MN,764,24,13,3
MN,1211,1,13,2
MN,586,7501,13,8
MN,760,18,13,3
MN,1143,64,13,5
MN,513,10,13,6
MN,1515,52,13,3
MN,1991,31,12,56
MN,778,57,13,0
MN,1512,66,13,7
MN,1391,14,13,5
MN,189,7507,13,8
MN,884,112,13,6
MN,746,77,13,3
MN,924,3,13,6
MN,591,36,13,0
MN,781,10,12,59
MN,574,1,13,3
MN,629,1,13,5
MN,1400,69,13,5
MN,1868,7501,13,6
MN,1390,114,13,6
MN,1058,4,13,4
MN,764,37,18,17
MN,680,33,13,7
MN,897,75,13,7
MN,997,29,13,4
MN,1295,17,13,8
MN,1287,7501,13,6
MN,553,6,13,6
MN,1268,1,13,6
MN,484,32,13,11
MN,912,1,13,5
MN,1402,21,13,9
MN,1302,7501,13,7
MN,1687,30,13,7
MN,412,61,13,9
MN,1484,19,13,10
MN,1227,6,13,10
MN,88,1,13,9
MN,873,40,13,7
MN,889,68,13,2
MN,1164,32,13,1
MN,515,14,13,1
MN,1043,7501,13,3
MN,1263,34,13,2
MN,1323,47,13,3
MN,232,12,13,3
MN,16,7506,13,4
MN,1197,29,13,4
MN,709,1,13,4
MN,809,49,13,2
MN,998,24,13,4
MN,494,30,13,5
MN,11,1,13,3
MN,831,42,13,4
MN,1437,49,13,4
MN,836,7,13,3
MN,885,39,13,4
MN,888,1,13,5
MN,451,1,13,4
MN,1373,200,13,5
MN,1045,10,13,7
MN,609,38,13,3
MN,1433,7502,13,6
MN,1311,40,12,22
MN,1634,158,12,19
MN,746,78,12,21
MN,1819,15,12,21
MN,1022,35,12,21
MN,454,45,12,25
MN,838,7501,12,25
MN,1386,17,12,25
MN,761,39,12,21
MN,1344,7501,12,22
MN,1522,44,12,25
MN,567,7501,12,23
MN,1896,65,12,25
MN,859,24,12,21
MN,5,7501,12,24
MN,1429,1,12,24
MN,503,21,12,24
MN,807,65,12,25
MN,541,33,12,26
MN,1128,33,11,1
MN,1563,29,11,3
MN,1373,7506,10,56
MN,883,88,11,1
MN,1401,20,10,46
MN,783,48,10,48
MN,502,44,10,49
MN,991,33,10,48
MN,1231,7501,10,50
MN,1498,33,10,50
MN,558,37,10,51
MN,1412,22,10,49
MN,998,61,10,51
MN,1723,7,10,51
MN,788,89,10,51
MN,1005,29,10,50
MN,994,45,10,51
MN,1389,36,10,48
MN,904,1,7,43
MN,1515,7503,7,45
MN,807,18,7,46
MN,124,24,7,42
MN,16,7513,7,44
MN,544,75,7,46
MN,1267,30,7,46
MN,741,28,7,47
MN,1435,30,7,47
MN,1373,7506,13,11
MN,1263,59,13,7
MN,709,1,13,7
MN,1819,40,13,9
MN,1138,7502,13,6
MN,1373,7506,13,3
MN,1201,58,13,6
MN,124,4,13,9
MN,1290,17,13,9
MN,770,75,13,8
MN,612,46,13,7
MN,531,43,10,58
MN,580,60,11,3
MN,1520,38,11,1
MN,862,7504,10,59
MN,551,1,11,1
MN,846,19,11,0
MN,708,65,10,55
MN,1001,55,11,0
MN,1422,18,11,2
MN,1027,3,11,0
MN,758,1,11,0
MN,1412,167,10,59
MN,783,70,10,59
MN,1115,7501,11,2
MN,1529,45,11,1
MN,475,58,10,58
MN,1206,10,11,2
MN,928,7501,11,3
MN,1018,20,11,0
MN,836,35,11,1
MN,1220,12,11,0
MN,1498,69,11,4
MN,1497,34,11,1
MN,772,29,11,1
MN,1414,112,11,5
MN,619,26,11,1
MN,1715,1,11,4
MN,1610,57,11,5
MN,1029,37,11,3
MN,863,80,11,6
MN,863,27,11,6
MN,132,3,11,4
MN,1337,49,11,5
MN,1386,52,11,2
MN,784,4,11,3
MN,402,44,7,49
MN,2170,66,7,47
MN,872,1,7,50
MN,1,10,7,48
MN,810,78,7,49
MN,831,49,5,57
MN,1074,23,5,56
MN,373,1,5,54
MN,1269,1,5,57
MN,991,60,5,57
MN,813,55,5,58
MN,781,2,5,59
MN,413,14,12,53
MN,696,38,12,55
MN,1265,71,12,52
MN,1276,69,12,55
MN,1259,14,12,55
MN,1868,44,12,55
MN,1374,1,12,57
MN,1033,29,12,56
MN,887,82,12,54
MN,1531,28,12,57
MN,1373,50,14,43
MN,1868,44,12,55
MN,593,27,11,1
MN,1677,29,11,2
MN,1883,30,11,2
MN,859,24,11,1
MN,1051,7503,11,3
MN,998,23,11,6
MN,568,30,11,0
MN,1516,32,11,3
MN,478,34,11,5
MN,1303,1,11,3
MN,617,1,11,4
MN,1517,40,11,1
MN,1036,163,11,4
MN,1004,29,11,5
MN,1388,26,11,3
MN,1053,29,11,4
MN,802,77,11,2
MN,784,39,11,5
MN,809,4,11,2
MN,1058,32,14,12
MN,378,4,14,16
MN,1171,7507,13,7
MN,1145,1,13,10
MN,50,1,13,8
MN,1334,1,13,11
MN,1373,50,13,9
MN,70,32,13,9
MN,1138,61,13,9
MN,562,11,13,10
MN,803,26,13,8
MN,1086,31,13,7
MN,1408,59,13,3
MN,784,39,13,8
MN,1276,22,13,9
MN,1553,27,13,9
MN,824,7501,13,8
MN,829,28,11,0
MN,1014,39,10,59
MN,1393,59,10,59
MN,1143,1,10,56
MN,717,1,11,4
MN,1207,34,13,8
MN,150,7503,13,6
MN,1037,52,13,4
MN,1373,20,13,5
MN,1060,30,13,1
MN,893,81,13,6
MN,1036,5,13,4
MN,1373,50,13,4
MN,1116,1,13,5
MN,355,70,13,6
MN,198,30,13,7
MN,744,39,13,8
MN,453,1,13,9
MN,834,1,13,7
MN,643,36,13,7
MN,993,7,11,7
MN,54,40,11,10
MN,1284,33,11,8
MN,56,4,11,10
MN,1069,7501,11,10
MN,831,10,11,9
MN,1205,1,13,5
MN,1378,70,13,0
MN,895,1,13,5
MN,1137,61,13,2
MN,1301,33,13,4
MN,797,80,13,4
MN,463,33,13,4
MN,1032,29,13,6
MN,1219,1,13,4
MN,1066,32,13,2
MN,1552,16,13,2
MN,791,16,11,8
MN,615,81,11,8
MN,785,46,11,7
MN,561,1,11,12
MN,1603,57,11,13
MN,665,20,11,12
MN,1029,23,11,10
MN,809,45,11,10
MN,894,7503,11,11
MN,1141,7501,11,13
MN,1092,29,11,11
MN,940,33,12,55
MN,521,84,12,54
MN,969,5,12,2
MN,1947,46,11,57
MN,1519,25,12,1
MN,1307,14,12,1
MN,761,41,12,2
MN,876,1,12,1
MN,1233,29,12,0
MN,1633,1,12,1
MN,831,42,12,2
MN,582,25,12,0
MN,1297,23,12,1
MN,1394,13,12,9
MN,754,41,12,1
MN,731,48,12,12
MN,1544,1,12,1
MN,1304,33,12,3
MN,1045,29,12,1
MN,1987,9,12,3
MN,737,39,12,4
MN,644,55,12,3
MN,548,9,12,3
MN,216,1,12,3
MN,1391,1,13,5
MN,1543,41,13,8
MN,1515,33,13,9
MN,1432,25,13,3
MN,1603,69,13,4
MN,1852,2,13,5
MN,483,5,13,5
MN,862,7504,13,6
MN,521,1,13,6
MN,426,7501,13,3
MN,526,84,13,2
MN,1312,60,13,7
MN,1496,54,13,9
MN,143,16,13,7
MN,1245,73,13,8
MN,402,37,13,6
MN,1408,163,13,8
MN,1511,69,13,7
MN,720,73,13,6
MN,1413,34,13,9
MN,798,7502,13,7
MN,1491,16,13,11
MN,1389,71,13,9
MN,1388,73,13,8
MN,608,39,13,6
MN,1305,13,13,3
MN,1312,33,13,5
MN,401,57,13,9
MN,454,45,13,10
MN,1003,29,13,5
MN,529,7501,13,8
MN,869,7501,12,15
MN,912,38,13,7
MN,1515,52,13,12
MN,890,45,13,9
MN,895,45,10,59
MN,1381,7502,11,0
MN,818,75,11,0
MN,1306,23,11,1
MN,1438,1,11,5
MN,1239,35,11,1
MN,1833,7507,11,1
MN,868,7502,11,2
MN,1263,1,11,3
MN,1290,56,11,3
MN,1542,14,11,4
MN,1406,21,11,3
MN,926,34,11,10
MN,353,43,11,2
MN,1346,1,11,0
MN,1017,61,11,2
MN,876,17,11,4
MN,1547,104,11,3
MN,1407,33,11,3
MN,1067,28,11,2
MN,800,79,11,4
MN,806,66,11,8
MN,588,60,11,3
MN,1330,4,11,5
MN,1296,7501,11,4
MN,784,18,11,5
MN,1034,20,11,4
MN,1339,1,10,58
MN,1139,7502,11,4
MN,1116,1,11,4
MN,1249,149,11,3
MN,612,65,11,3
MN,1450,17,11,1
MN,1002,7501,11,5
MN,1158,7507,11,2
MN,776,10,11,6
MN,1412,53,14,13
MN,1157,1,14,13
MN,498,21,14,14
MN,708,65,11,12
MN,1379,35,11,15
MN,897,75,11,8
MN,1561,1,11,11
MN,835,41,11,12
MN,823,35,11,10
MN,878,16,11,10
MN,806,76,11,13
MN,1053,29,11,10
MN,1379,7504,11,11
MN,1116,1,11,12
MN,896,26,11,11
MN,1054,36,11,13
MN,227,16,11,13
MN,1125,25,11,11
MN,796,7504,11,12
MN,1118,14,11,13
MN,823,41,11,12
MN,1089,1,11,14
MN,783,48,11,11
MN,480,7502,11,14
MN,354,38,11,13
MN,1949,26,11,15
MN,1604,17,11,17
MN,874,41,11,16
MN,802,31,13,3
MN,1373,70,13,4
MN,699,1,13,4
MN,228,10,13,4
MN,1338,49,13,6
MN,847,40,13,4
MN,400,55,13,6
MN,1114,7502,13,9
MN,740,6,13,6
MN,212,7504,13,5
MN,231,2,13,6
MN,530,7507,13,5
MN,1819,40,13,8
MN,1276,51,13,7
MN,679,1,13,11
MN,1249,11,13,6
MN,1109,100,10,59
MN,507,23,10,56
MN,1494,50,11,11
MN,54,1,11,9
MN,1469,21,11,14
MN,66,1,11,11
MN,483,15,11,9
MN,1089,7501,11,9
MN,1331,21,11,12
MN,881,7501,11,11
MN,1195,29,11,12
MN,1393,72,11,11
MN,1408,33,11,8
MN,1929,1,11,12
MN,162,53,11,11
MN,1280,1,11,13
MN,25,7501,11,11
MN,1396,120,11,9
MN,1435,1,11,14
MN,1301,1,11,11
MN,1837,29,11,6
MN,1497,53,11,12
MN,807,17,11,9
MN,1374,69,11,15
MN,834,1,11,16
MN,1292,52,11,14
MN,1113,7502,11,13
MN,1293,37,11,15
MN,670,50,11,16
MN,576,46,11,16
MN,262,25,11,17
MN,738,1,12,22
MN,1030,1,12,22
MN,233,15,12,22
MN,390,1,12,26
MN,142,100,12,22
MN,885,1,12,23
MN,455,7,12,26
MN,1265,71,12,26
MN,541,23,12,22
MN,934,24,12,24
MN,859,86,12,24
MN,1400,58,12,25
MN,546,5,12,24
MN,1235,29,12,24
MN,1551,24,11,3
MN,807,22,11,3
MN,1512,1,11,3
MN,1263,24,11,6
MN,802,4,11,1
MN,498,5,11,5
MN,1472,28,11,5
MN,803,7502,11,4
MN,520,56,13,7
MN,552,61,13,2
MN,611,30,13,6
MN,1465,1,13,6
MN,830,16,13,9
MN,1071,29,13,7
MN,477,64,13,7
MN,1323,1,13,5
MN,241,10,13,6
MN,498,23,11,4
MN,205,2,11,1
MN,1373,50,11,5
MN,1570,48,11,4
MN,513,7503,11,5
MN,1744,13,11,3
MN,438,9,12,2
MN,1149,61,11,3
MN,893,37,11,4
MN,1402,40,11,3
MN,1288,69,11,5
MN,1408,71,11,5
MN,1274,7503,14,19
MN,1631,40,14,13
MN,561,7501,14,16
MN,998,26,14,12
MN,1027,7504,11,11
MN,1491,7502,11,12
MN,1275,1,11,13
MN,1384,7502,11,7
MN,921,1,11,10
MN,1563,22,11,13
MN,1494,72,11,12
MN,1028,7502,11,13
MN,1303,14,11,14
MN,1270,29,11,9
MN,565,15,11,9
MN,1143,64,11,13
MN,598,42,11,15
MN,608,28,11,12
MN,166,27,11,20
MN,694,42,11,17
MN,784,19,11,16
MN,1262,35,11,16
MN,861,32,11,15
MN,889,39,11,13
MN,932,17,11,15
MN,1260,7503,11,16
MN,1291,51,11,5
MN,1335,23,11,5
MN,528,21,11,2
MN,784,47,14,14
MN,809,82,14,13
MN,665,20,14,16
MN,1151,7501,14,16
MN,754,41,11,11
MN,1314,7502,11,10
MN,1066,1,11,10
MN,861,22,11,10
MN,1289,8,11,11
MN,542,52,11,13
MN,1307,29,11,15
MN,940,33,11,12
MN,1832,36,11,10
MN,548,70,11,13
MN,1288,51,11,17
MN,1260,71,11,16
MN,1128,29,11,14
MN,928,7505,11,15
MN,1443,7501,11,13
MN,1228,13,11,13
MN,1032,162,11,16
MN,241,10,11,16
MN,940,52,12,24
MN,1283,17,12,25
MN,2137,168,12,24
MN,1545,24,11,6
MN,1861,1,11,4
MN,1294,1,11,10
MN,1011,1,11,4
MN,823,79,11,5
MN,1210,1,11,3
MN,1330,7,11,5
MN,1492,36,11,2
MN,281,27,11,3
MN,680,33,11,9
MN,498,5,11,2
MN,476,1,14,13
MN,1276,69,14,12
MN,1304,41,14,14
MN,1496,7502,14,17
MN,1461,21,14,17
MN,1033,64,14,17
MN,1029,7501,14,22
MN,609,38,14,14
MN,1043,61,14,17
MN,595,82,14,17
MN,864,7502,13,6
MN,865,4,13,5
MN,926,34,13,6
MN,1400,58,13,5
MN,775,60,13,5
MN,895,1,13,5
MN,101,2,13,7
MN,354,16,13,6
MN,1005,29,13,10
MN,241,13,11,5
MN,1018,44,11,3
MN,781,1,11,5
MN,1263,7501,11,1
MN,220,8,11,3
MN,791,36,11,4
MN,262,25,14,18
MN,1561,47,14,13
MN,441,19,14,8
MN,999,12,14,16
MN,935,1,14,17
MN,1491,16,14,17
MN,1216,60,14,19
MN,592,87,14,14
MN,468,34,13,9
MN,754,5,13,8
MN,452,1,13,8
MN,1315,48,13,7
MN,446,13,13,9
MN,1404,33,13,9
MN,262,25,13,12
MN,1332,1,11,4
MN,428,1,11,2
MN,1217,29,11,2
MN,1116,29,11,4
MN,809,4,11,6
MN,1236,1,11,4
MN,1009,9,11,6
MN,1303,1,11,5
MN,747,1,14,14
MN,1410,33,14,15
MN,1171,8,14,15
MN,1196,1,14,16
MN,1413,4,14,13
MN,245,7,14,14
MN,1869,34,14,18
MN,1041,29,14,15
MN,779,45,14,16
MN,1888,7504,13,0
MN,1089,7501,13,3
MN,2128,1,13,5
MN,1495,7501,13,0
MN,869,61,13,5
MN,1030,39,13,5
MN,1832,7501,13,4
MN,1547,23,13,5
MN,541,18,13,1
MN,620,45,13,3
MN,1911,61,13,4
MN,464,43,13,5
MN,1144,20,13,6
MN,1115,57,13,8
MN,1094,17,13,9
MN,1422,48,13,7
MN,887,84,13,6
MN,1283,21,13,5
MN,1,10,13,11
MN,1367,20,13,4
MN,1227,29,13,8
MN,1132,21,13,7
MN,1305,60,10,59
MN,1241,23,13,11
MN,851,7501,13,8
MN,1423,7501,13,9
MN,1333,49,13,8
MN,1139,7503,13,6
MN,1396,13,13,10
MN,1789,50,13,8
MN,316,200,13,10
MN,1048,1,13,9
MN,1315,1,13,9
MN,836,18,13,8
MN,1836,1,13,9
MN,1519,46,13,10
MN,1440,30,13,5
MN,1294,46,13,9
MN,824,37,13,6
MN,1386,17,11,12
MN,233,8,11,11
MN,932,17,11,10
MN,152,31,11,7
MN,1531,1,11,11
MN,29,29,11,1
MN,1139,7502,10,59
MN,1534,2,10,58
MN,846,19,11,3
MN,1146,156,11,3
MN,809,1,11,1
MN,588,23,11,5
MN,859,1,11,3
MN,808,40,11,10
MN,16,7503,11,2
MN,1586,1,11,6
MN,325,11,11,1
MN,240,6,11,3
MN,857,38,11,8
MN,760,1,11,6
MN,1496,7501,11,4
MN,1259,1,11,3
MN,794,30,11,5
MN,548,9,11,4
MN,513,10,11,4
MN,738,23,11,3
MN,1145,147,14,15
MN,507,48,14,15
MN,1284,71,11,4
MN,1198,3,11,4
MN,1374,1,11,5
MN,1273,33,11,2
MN,1230,8,11,5
MN,262,25,11,5
MN,585,12,11,4
MN,784,39,11,4
MN,520,39,11,6
MN,1144,1,11,4
MN,1411,113,11,5
MN,793,37,11,5
MN,1195,29,14,13
MN,1500,7501,14,16
MN,240,6,14,17
MN,618,64,14,15
MN,1520,34,14,17
MN,1027,7504,14,16
MN,1234,7502,14,16
MN,862,71,14,19
MN,778,74,14,16
MN,1447,41,11,12
MN,1502,20,14,16
MN,1995,53,14,17
MN,785,46,14,15
MN,800,77,14,23
MN,924,30,14,17
MN,1166,7501,14,15
MN,502,38,14,18
MN,1011,1,11,14
MN,916,31,11,15
MN,221,1,11,15
MN,84,7501,11,18
MN,282,7502,11,17
MN,1186,77,11,19
MN,1062,29,11,17
MN,1171,9,11,20
MN,784,39,11,17
MN,1227,29,11,18
MN,751,76,11,21
MN,1570,31,11,16
MN,1400,72,11,19
MN,1024,131,11,19
MN,461,6,11,20
MN,203,31,11,18
MN,874,66,11,20
MN,1681,25,11,19
MN,262,25,11,17
MN,784,39,11,15
MN,1891,39,11,24
MN,1014,17,11,17
MN,1553,23,11,0
MN,1395,7501,11,0
MN,1582,50,10,59
MN,1028,33,11,0
MN,1341,28,11,1
MN,1011,38,11,2
MN,840,42,11,3
MN,1143,24,11,1
MN,1473,129,11,2
MN,1624,45,11,3
MN,1976,1,11,11
MN,1549,35,11,5
MN,1289,8,11,4
MN,1466,144,11,8
MN,1282,34,11,5
MN,240,6,11,2
MN,781,10,11,7
MN,1310,22,11,4
MN,464,34,11,5
MN,241,10,11,11
MN,1282,21,11,12
MN,1186,83,11,11
